,game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs,previous_game
24184,G024185,Two Point Island,Nintendo Switch,Hybrid,Nintendo,9,Simulation,2019,Obsidian Entertainment,Obsidian Entertainment,USA,AA,E,66,6.2,42,124,1.03,0.63,0.13,0.11,1.9,77.45,69.99,1,1,1,1,1,0,0,0,0,24.1,61.2,
24185,G024186,Apex: The Fallen,PlayStation 4,Console,Sony,8,Shooter,2015,Insomniac Games,Double Fine,USA,AAA,E,70,7.2,7,253,19.43,8.01,4.77,5.45,37.66,1721.37,39.99,0,1,1,1,0,0,0,0,0,12.0,46.8,
24186,G024187,NHL 2026,Browser,Browser,Various,0,Sports,2013,Nintendo,Coffee Stain,Japan,AAA,T,77,8.4,14,1676,18.43,16.57,12.64,6.56,54.2,0.0,0.0,1,1,1,0,0,0,0,0,0,20.9,48.0,NHL 2025
24187,G024188,The Elder Scrolls VI: Shadow War,Xbox 360,Console,Microsoft,7,Role-Playing,2014,Bungie,Ubisoft,USA,AAA,T,81,9.1,11,323,8.85,6.06,2.39,2.89,20.19,816.97,79.99,0,0,1,0,0,0,0,0,0,49.6,197.2,
24188,G024189,Silent Hill 6,PlayStation 4,Console,Sony,8,Survival Horror,2023,505 Games,Paradox Interactive,Italy,AA,M,65,7.5,8,288,3.91,2.69,0.68,1.05,8.33,319.66,39.99,1,1,0,1,1,0,0,0,0,12.9,38.5,Silent Hill 5
24189,G024190,Phantom Unleashed,SNES,Console,Nintendo,4,Action,2001,2K Games,THQ Nordic,USA,AAA,E,92,10.0,23,804,23.3,14.56,2.39,8.28,48.53,1573.75,39.99,0,0,1,0,0,0,0,0,0,12.3,50.1,
24190,G024191,Euro Truck Simulator 2,Browser,Browser,Various,0,Simulation,2001,Nintendo,Nintendo,Japan,AAA,M,82,8.7,15,141,10.5,6.4,6.42,1.27,24.59,0.0,0.0,1,0,1,1,0,0,0,0,0,34.2,105.4,Euro Truck Simulator
24191,G024192,Black Alert 2,PlayStation 4,Console,Sony,8,Shooter,2013,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,77,7.8,67,692,69.66,56.23,19.64,7.46,152.99,7014.46,39.99,1,1,1,0,0,0,0,0,0,6.6,24.6,Black Alert 1
24192,G024193,Rise of the Legend,PC,PC,Various,0,Action,1985,Rockstar Games,Rockstar Games,USA,AAA,E,76,6.6,47,107,2.11,1.51,0.38,0.78,4.78,83.38,59.99,0,0,0,1,0,0,0,0,0,15.3,65.2,
24193,G024194,Batman: Arkham World,NES,Console,Nintendo,3,Misc,2003,Sega,Sega,Japan,AAA,E,74,5.9,58,433,6.25,4.53,5.32,2.04,18.14,556.74,39.99,0,0,0,0,0,0,0,0,0,12.4,51.1,
24194,G024195,Guilty Gear Legacy,Xbox 360,Console,Microsoft,7,Fighting,2014,Bethesda Softworks,Nintendo,USA,AAA,M,73,6.9,23,233,11.03,9.1,1.7,1.96,23.79,817.13,79.99,0,1,0,0,0,0,0,0,0,7.0,14.6,
24195,G024196,Call of Duty: Rising Sun,PlayStation 4,Console,Sony,8,Shooter,2013,Warner Bros. Games,Warner Bros. Games,USA,AAA,T,70,6.8,69,120,11.01,6.91,2.16,3.11,23.19,1039.56,39.99,0,1,1,0,0,0,0,0,0,11.9,32.5,
24196,G024197,God of Fire,NES,Console,Nintendo,3,Action-Adventure,1998,id Software,id Software,USA,AAA,M,75,8.4,5,943,4.06,3.28,0.72,0.75,8.81,391.31,59.99,0,0,1,0,0,0,0,0,0,3.3,10.9,
24197,G024198,Shadow of City,Mobile (iOS),Mobile,Apple,0,Action,2026,Double Fine,Double Fine,USA,AA,M,58,5.3,11,10,12.21,7.47,0.88,2.76,23.32,44.14,0.0,0,0,1,0,0,0,0,0,0,14.7,35.7,
24198,G024199,Elden Knight,Mobile (Android),Mobile,Google,0,Role-Playing,2015,Valve,Humble Games,USA,AAA,M,83,7.6,44,395,11.16,4.48,0.58,2.74,18.96,43.7,0.99,0,0,1,1,1,0,0,0,0,77.5,155.0,
24199,G024200,Madden NFL 2023,SNES,Console,Nintendo,4,Sports,1991,Electronic Arts,Electronic Arts,USA,AAA,T,99,10.0,8,239,65.52,46.93,12.67,11.48,136.6,5843.9,79.99,1,1,1,0,0,0,0,1,0,29.0,117.9,Madden NFL 2022
24200,G024201,Shadow of World,PC,PC,Various,0,Action,1985,FromSoftware,FromSoftware,Japan,AAA,E10+,74,6.3,57,166,9.06,5.9,3.45,3.06,21.47,376.29,29.99,0,0,1,0,0,0,0,0,0,16.3,47.0,
24201,G024202,Doom 2,Nintendo Switch,Hybrid,Nintendo,9,Action,2020,Devolver Digital,Larian Studios,USA,AA,T,70,6.8,24,72,6.19,3.92,1.12,1.36,12.59,503.42,59.99,1,1,1,0,0,0,0,0,0,9.5,25.6,Doom 1
24202,G024203,World of the Empire,Xbox 360,Console,Microsoft,7,Role-Playing,2012,FromSoftware,FromSoftware,Japan,AAA,Not Rated,73,7.5,60,253,6.2,4.59,4.9,2.37,18.06,890.22,69.99,0,1,1,0,0,0,0,0,0,72.9,156.3,
24203,G024204,Blue Blob,Mobile (Android),Mobile,Google,0,Puzzle,2025,Microsoft Studios,Microsoft Studios,USA,AAA,E,79,8.9,19,22,14.69,10.35,1.86,5.3,32.2,84.15,2.99,0,1,1,0,0,0,0,0,0,9.2,36.0,
24204,G024205,Metal Gear Empire,PlayStation,Console,Sony,5,Action,1999,Konami,Square Enix,Japan,AAA,T,77,8.5,22,230,10.0,8.81,3.27,1.76,23.84,1059.64,59.99,0,0,0,0,0,0,0,0,0,15.6,48.5,
24205,G024206,Planet Reborn,PC,PC,Various,0,Simulation,1999,id Software,id Software,USA,AAA,Not Rated,72,7.8,20,460,2.7,1.51,0.48,0.85,5.54,122.9,49.99,0,1,1,0,0,0,0,0,0,41.0,131.5,
24206,G024207,Island of the Legend,Nintendo Switch,Hybrid,Nintendo,9,Role-Playing,2021,Bungie,Konami,USA,AAA,E,86,8.8,26,224,10.45,8.95,1.99,3.21,24.6,1036.28,49.99,0,1,1,0,0,0,0,1,0,50.1,143.7,
24207,G024208,Dark Genesis,PC,PC,Various,0,Action-Adventure,2018,FromSoftware,FromSoftware,Japan,AAA,M,78,7.0,19,649,9.49,6.34,4.5,1.72,22.05,372.93,29.99,0,0,1,0,0,0,0,0,0,11.1,32.1,
24208,G024209,Doom Evolved,PC,PC,Various,0,Action-Adventure,1991,Insomniac Games,Insomniac Games,USA,AAA,T,66,6.1,26,343,1.15,0.66,0.32,0.23,2.36,39.45,9.99,0,1,1,0,0,0,0,0,0,18.9,51.0,
24209,G024210,Titanfall 5,Sega Genesis,Console,Sega,4,Shooter,1990,Valve,Valve,USA,AAA,E,76,7.5,30,361,10.52,4.98,2.24,4.2,21.94,941.3,59.99,1,1,1,1,0,0,0,0,0,10.1,48.3,Titanfall 4
24210,G024211,Batman: Arkham Valley,GameCube,Console,Nintendo,6,Action,2003,FromSoftware,FromSoftware,Japan,AAA,M,81,7.8,14,32,114.17,55.9,59.56,34.89,264.52,8334.84,39.99,1,1,1,0,0,0,0,0,0,14.7,44.7,
24211,G024212,Guilty Gear Origins,Stadia,Streaming,Google,9,Fighting,2021,Rockstar Games,Motion Twin,USA,AAA,M,78,8.4,10,830,4.76,3.47,0.57,1.2,10.0,0.0,0.0,0,1,0,0,0,0,0,0,0,7.1,35.5,
24212,G024213,Ultimate Legend,GameCube,Console,Nintendo,6,Action-Adventure,2002,Larian Studios,Larian Studios,Belgium,AA,M,60,6.2,25,88,1.73,1.26,0.34,0.62,3.95,138.34,59.99,0,0,0,0,0,0,0,0,0,12.0,40.9,
24213,G024214,Euro Truck Simulator 3,Browser,Browser,Various,0,Simulation,2010,Electronic Arts,Electronic Arts,USA,AAA,Not Rated,90,8.9,28,322,8.78,7.46,0.89,1.26,18.39,0.0,0.0,1,1,1,0,0,0,0,1,0,32.0,75.8,Euro Truck Simulator 2
24214,G024215,Apex: The Fallen,SNES,Console,Nintendo,4,Shooter,1998,Obsidian Entertainment,Team17,USA,AA,T,65,5.7,24,266,0.69,0.37,0.16,0.09,1.31,62.49,59.99,0,1,0,0,0,0,0,0,0,7.5,19.4,
24215,G024216,Doom : Next Gen,Nintendo DS,Handheld,Nintendo,7,Action-Adventure,2007,Devolver Digital,Devolver Digital,USA,AA,T,74,8.0,7,197,0.63,0.41,0.06,0.07,1.17,33.47,39.99,0,1,0,0,0,0,0,0,0,9.5,44.2,
24216,G024217,Guilty Gear 2,SNES,Console,Nintendo,4,Fighting,1993,Bethesda Softworks,Chucklefish,USA,AAA,E10+,77,7.5,17,1769,6.29,2.75,1.0,1.27,11.31,382.06,59.99,1,1,1,0,0,0,0,0,0,4.4,19.7,Guilty Gear 1
24217,G024218,Dark Saga,Game Boy Color,Handheld,Nintendo,5,Idle/Clicker,2003,CD Projekt,CD Projekt,Poland,AAA,T,74,6.2,10,976,1.45,1.06,0.26,0.56,3.33,79.62,49.99,0,1,0,0,0,0,0,0,0,9.6,43.6,
24218,G024219,Tetris Origins,PlayStation,Console,Sony,5,Puzzle,2004,Capcom,Devolver Digital,Japan,AAA,E,75,6.6,15,71,6.63,3.9,5.91,1.55,17.99,633.48,49.99,0,1,1,0,0,0,0,0,0,7.5,21.6,
24219,G024220,MLB The Show 2024,Sega Saturn,Console,Sega,5,Sports,1998,Insomniac Games,Insomniac Games,USA,AAA,T,72,6.6,21,345,35.79,20.46,2.09,12.9,71.24,2814.87,49.99,1,1,1,0,0,0,0,0,0,9.3,25.8,MLB The Show 2023
24220,G024221,Dark Souls 3,Dreamcast,Console,Sega,6,Role-Playing,1999,Sega,Sega,Japan,AAA,Not Rated,97,9.1,5,408,24.1,15.72,15.25,7.05,62.12,2966.97,79.99,1,0,1,0,0,0,0,1,0,37.4,92.1,Dark Souls 2
24221,G024222,Battlefield Empire,PlayStation,Console,Sony,5,Shooter,1997,Supergiant Games,Supergiant Games,USA,Indie,M,55,5.1,12,14,1.65,0.88,0.33,0.24,3.1,153.09,49.99,0,1,0,0,0,0,0,0,0,9.4,20.2,
24222,G024223,Planet Knight,NES,Console,Nintendo,3,Simulation,1988,FromSoftware,FromSoftware,Japan,AAA,T,71,7.0,13,213,2.13,1.53,1.13,0.73,5.52,190.6,59.99,0,0,1,0,0,0,0,0,0,32.5,83.4,
24223,G024224,Shadow of World,PlayStation 4,Console,Sony,8,Action,2015,id Software,id Software,USA,AAA,E,78,7.3,52,382,10.62,4.63,0.54,2.33,18.12,749.88,39.99,0,0,1,0,0,0,0,0,0,17.3,74.9,
24224,G024225,Metal Gear Origins,PlayStation 2,Console,Sony,6,Misc,2002,FromSoftware,Larian Studios,Japan,AAA,M,68,5.5,104,469,3.63,2.2,2.77,0.83,9.43,307.22,59.99,0,0,0,0,0,0,0,0,0,9.3,22.3,
24225,G024226,Ghost Unleashed,PC,PC,Various,0,Action,1987,Ubisoft,Coffee Stain,France,AAA,E,71,7.7,44,39,4.6,3.54,0.8,0.73,9.67,230.23,59.99,0,0,1,1,0,0,0,0,0,10.6,25.8,
24226,G024227,Apex: Eternal,PlayStation 4,Console,Sony,8,Shooter,2013,Sony Interactive,Ubisoft,Japan,AAA,T,76,7.3,7,48,12.4,8.55,2.21,4.52,27.68,1325.39,69.99,0,1,1,0,0,0,0,0,0,6.4,30.3,
24227,G024228,Candy Legend,Xbox Series X/S,Console,Microsoft,9,Puzzle,2026,Nomada Studio,Activision Blizzard,Spain,Indie,M,74,7.3,52,443,1.73,0.85,0.33,0.58,3.49,145.93,79.99,0,1,0,0,0,0,0,0,0,11.9,47.1,
24228,G024229,Kingdom of the Origins,Xbox,Console,Microsoft,6,Role-Playing,2006,Coffee Stain,Coffee Stain,Sweden,Indie,T,69,5.9,31,1025,0.85,0.64,0.19,0.33,2.01,91.32,59.99,0,0,0,1,0,0,0,0,0,61.4,274.5,
24229,G024230,The Witcher 3: Shadow War,PlayStation Vita,Handheld,Sony,8,Role-Playing,2016,Sony Interactive,Sony Interactive,Japan,AAA,M,76,6.8,158,104,2.82,1.73,0.5,0.54,5.59,175.74,29.99,0,0,1,0,0,0,0,0,0,75.0,291.2,
24230,G024231,God of Fire,NES,Console,Nintendo,3,Action-Adventure,1999,Bethesda Softworks,Bethesda Softworks,USA,AAA,E,73,6.9,58,1029,4.59,3.55,0.3,1.18,9.62,334.5,79.99,0,0,1,1,0,0,0,0,0,14.7,55.0,
24231,G024232,No Man's Sky : Next Gen,Mobile (iOS),Mobile,Apple,0,Sandbox,2023,Ubisoft,Ubisoft,France,AAA,T,77,7.4,28,105,58.75,31.88,17.4,14.07,122.1,321.45,0.99,0,1,0,0,0,0,0,0,0,199.0,496.1,
24232,G024233,Thunder Unleashed,PC,PC,Various,0,Action-Adventure,1987,Take-Two Interactive,Take-Two Interactive,USA,AAA,E10+,79,9.0,26,338,2.35,1.18,0.21,0.28,4.02,88.82,39.99,0,0,1,0,0,0,0,0,0,15.5,36.1,
24233,G024234,Zelda: Rising Sun,SNES,Console,Nintendo,4,Adventure,1993,Ubisoft,Ubisoft,France,AAA,M,80,7.4,25,390,2.62,1.06,0.34,0.99,5.01,150.55,39.99,0,0,1,0,0,0,0,0,0,12.3,43.4,
24234,G024235,Burnout Chronicles,SNES,Console,Nintendo,4,Racing,1998,505 Games,Nomada Studio,Italy,AA,E,79,6.8,82,145,1.28,0.79,0.21,0.15,2.43,73.59,79.99,0,0,1,0,0,0,0,0,0,18.8,90.6,
24235,G024236,Apex: Eternal,Atari 2600,Console,Atari,2,Shooter,1986,FromSoftware,Raw Fury,Japan,AAA,M,77,7.7,8,239,4.18,3.75,2.2,1.42,11.55,418.08,79.99,0,1,0,0,0,0,0,0,0,9.0,29.8,
24236,G024237,Super People Remastered,PSP,Handheld,Sony,7,Battle Royale,2006,Square Enix,Square Enix,Japan,AAA,T,73,7.1,6,1556,4.35,2.24,1.35,1.59,9.53,233.31,49.99,0,1,1,0,0,0,0,0,0,104.6,244.6,
24237,G024238,Dark Odyssey,PlayStation 2,Console,Sony,6,Action,2010,Epic Games,Epic Games,USA,AAA,E10+,74,7.1,23,182,24.99,21.68,7.04,7.47,61.18,2740.38,49.99,0,1,1,1,0,0,0,0,0,10.6,36.8,
24238,G024239,Apex: New Dawn,GameCube,Console,Nintendo,6,Shooter,2001,Annapurna Interactive,Annapurna Interactive,USA,Indie,T,79,8.1,24,779,0.52,0.45,0.13,0.12,1.22,58.22,79.99,0,1,0,0,0,0,0,0,0,11.1,31.5,
24239,G024240,Doom Legacy,Xbox 360,Console,Microsoft,7,Action,2010,Electronic Arts,Electronic Arts,USA,AAA,E,92,10.0,17,220,28.52,12.33,7.94,10.62,59.41,2556.73,59.99,0,0,1,1,0,0,0,1,0,10.7,26.8,
24240,G024241,Final Fantasy XI,Nintendo 64,Console,Nintendo,5,Role-Playing,2002,Bethesda Softworks,Bethesda Softworks,USA,AAA,E,92,8.0,11,229,22.99,13.45,6.79,3.94,47.17,1559.04,39.99,1,1,1,0,0,0,0,1,1,67.3,167.6,Final Fantasy X
24241,G024242,Age of Empires IX,Wii U,Console,Nintendo,8,Strategy,2012,THQ Nordic,InXile Entertainment,Austria,AA,T,60,4.9,74,91,1.13,0.92,0.24,0.37,2.66,101.48,49.99,1,0,0,1,1,0,0,0,0,35.8,147.6,Age of Empires VIII
24242,G024243,Crash Bandicoot Dragon,PlayStation 3,Console,Sony,7,Platform,2006,Bandai Namco,Bandai Namco,Japan,AAA,M,85,8.3,7,235,3.7,2.9,1.38,0.91,8.89,432.55,69.99,0,0,0,0,0,0,0,0,0,9.5,40.9,
24243,G024244,Baldur's Gate 2,GameCube,Console,Nintendo,6,Role-Playing,2005,id Software,tinyBuild,USA,AAA,E,76,8.9,5,1492,10.17,4.36,1.09,2.22,17.84,699.77,79.99,1,0,1,1,0,0,0,0,0,38.4,184.6,Baldur's Gate 1
24244,G024245,Terraria Reborn,Mobile (iOS),Mobile,Apple,0,Sandbox,2020,ConcernedApe,ConcernedApe,USA,Indie,M,77,8.6,28,1348,9.37,8.33,1.07,1.43,20.2,56.83,0.0,0,1,0,0,0,0,0,0,0,133.6,395.6,
24245,G024246,WWE 2023,Browser,Browser,Various,0,Sports,2018,Capcom,Double Fine,Japan,AAA,E10+,64,5.6,30,85,20.73,13.29,14.41,5.34,53.77,0.0,0.0,1,1,1,1,1,0,0,0,0,18.8,44.6,WWE 2022
24246,G024247,Apex: Rising Sun,PSP,Handheld,Sony,7,Shooter,2014,Humble Games,Humble Games,USA,Indie,E10+,65,6.8,24,278,0.45,0.19,0.09,0.07,0.8,18.76,39.99,0,1,1,0,0,0,0,0,0,6.5,30.7,
24247,G024248,Blaze Unleashed,Nintendo DS,Handheld,Nintendo,7,Action,2004,Toby Fox,Toby Fox,USA,Indie,M,69,8.5,8,161,0.37,0.18,0.08,0.05,0.68,22.63,19.99,0,0,1,0,0,0,0,0,0,11.9,45.1,
24248,G024249,NBA 2025,PC,PC,Various,0,Sports,1995,Toby Fox,Toby Fox,USA,Indie,AO,67,6.0,37,170,1.0,0.73,0.06,0.38,2.17,39.37,29.99,1,1,0,0,0,0,0,0,0,11.7,34.3,NBA 2024
24249,G024250,Night in the Reborn,PlayStation 4,Console,Sony,8,Adventure,2018,Obsidian Entertainment,Obsidian Entertainment,USA,AA,M,76,8.1,15,59,1.31,0.97,0.32,0.4,3.0,137.01,69.99,0,0,0,0,0,0,0,0,0,15.5,43.4,
24250,G024251,UFC 5,Sega Genesis,Console,Sega,4,Sports,1994,Naughty Dog,Naughty Dog,USA,AAA,T,67,7.3,49,125,13.09,8.59,3.16,2.17,27.01,922.17,59.99,1,1,1,0,0,0,0,0,0,21.2,71.2,UFC 4
24251,G024252,Overwatch 6,NES,Console,Nintendo,3,Shooter,1987,Electronic Arts,Electronic Arts,USA,AAA,E10+,74,8.7,78,89,14.16,6.93,4.13,4.18,29.4,1372.03,39.99,1,1,1,0,0,0,0,0,0,9.7,40.8,Overwatch 5
24252,G024253,UFC 3,Nintendo Switch,Hybrid,Nintendo,9,Sports,2018,Focus Entertainment,Focus Entertainment,France,AA,M,56,6.3,46,40,2.97,1.59,0.63,0.81,6.0,189.58,59.99,1,1,1,1,1,0,0,0,0,20.5,93.1,UFC 2
24253,G024254,Rise of the Odyssey,Nintendo Switch,Hybrid,Nintendo,9,Misc,2022,Konami,Konami,Japan,AAA,E,69,7.9,6,121,5.26,4.42,2.82,1.44,13.94,626.45,69.99,0,1,0,0,0,0,0,0,0,17.7,71.3,
24254,G024255,Shadow of City,Xbox Series X/S,Console,Microsoft,9,Action,2024,2K Games,2K Games,USA,AAA,T,66,7.9,34,56,6.35,4.75,0.39,2.27,13.76,579.96,79.99,0,0,1,0,0,1,0,0,0,14.0,57.7,
24255,G024256,NHL 2023,PlayStation Vita,Handheld,Sony,8,Sports,2016,Bethesda Softworks,Bethesda Softworks,USA,AAA,E,81,8.4,21,143,9.49,4.9,2.64,3.37,20.4,644.62,19.99,1,1,1,1,0,0,0,0,0,27.3,83.3,NHL 2022
24256,G024257,God of Shadow,Xbox One,Console,Microsoft,8,Action-Adventure,2017,Valve,Naughty Dog,USA,AAA,E,68,6.1,10,571,1.38,1.05,0.11,0.27,2.81,103.94,79.99,0,0,1,0,0,0,0,0,0,10.7,24.1,
24257,G024258,UFC 3,Wii,Console,Nintendo,7,Sports,2007,Microsoft Studios,ConcernedApe,USA,AAA,E10+,70,6.7,156,191,21.46,18.82,3.87,4.35,48.5,2186.93,59.99,1,1,1,0,0,0,0,0,0,24.3,109.8,UFC 2
24258,G024259,Blaze Unleashed,Mobile (Android),Mobile,Google,0,Action,2017,Other,Paradox Interactive,Various,Indie,E10+,75,8.8,9,138,4.62,3.61,1.38,1.46,11.07,21.97,4.99,0,0,0,0,0,0,0,0,0,13.6,44.5,
24259,G024260,God of Shadow,PlayStation 4,Console,Sony,8,Action,2019,Warner Bros. Games,Warner Bros. Games,USA,AAA,E,65,5.9,15,712,5.61,2.89,1.57,0.63,10.7,326.01,79.99,0,0,0,0,0,0,0,0,0,9.3,37.5,
24260,G024261,Rise of the Awakening,Xbox Series X/S,Console,Microsoft,9,Action,2025,CD Projekt,CD Projekt,Poland,AAA,T,73,8.7,26,256,23.59,14.81,4.78,4.28,47.46,2270.6,69.99,0,1,1,0,0,0,0,0,0,11.9,58.2,
24261,G024262,Dark Origins,Stadia,Streaming,Google,9,Action,2020,Team17,Nintendo,UK,AA,E10+,70,6.1,7,98,3.99,2.71,0.85,0.71,8.26,0.0,9.99,0,1,1,0,0,0,0,0,0,18.0,47.0,
24262,G024263,Final Fantasy V,PlayStation 3,Console,Sony,7,Role-Playing,2014,Bandai Namco,Bandai Namco,Japan,AAA,AO,71,8.7,25,68,4.09,3.48,1.24,1.58,10.39,410.72,69.99,1,0,0,0,0,0,0,0,0,59.9,222.4,Final Fantasy IV
24263,G024264,Batman: Arkham Frontier,Nintendo DS,Handheld,Nintendo,7,Visual Novel,2010,Sony Interactive,Sony Interactive,Japan,AAA,M,88,7.8,3,65,2.73,1.31,1.28,0.84,6.16,208.76,39.99,0,0,0,0,0,0,0,0,0,16.7,38.4,
24264,G024265,King of Fighters 2023,Xbox Series X/S,Console,Microsoft,9,Fighting,2024,Devolver Digital,Devolver Digital,USA,AA,T,82,7.9,61,1722,16.74,11.05,3.28,2.89,33.96,1441.57,39.99,1,1,1,0,0,0,0,0,0,8.3,37.1,King of Fighters 2022
24265,G024266,Madden NFL 2024,PC,PC,Various,0,Sports,2017,Chucklefish,Chucklefish,UK,Indie,M,80,9.5,22,89,4.85,4.25,0.66,1.03,10.79,254.69,9.99,1,1,1,1,1,0,0,0,0,17.6,87.5,Madden NFL 2023
24266,G024267,Mortal Kombat XVI,Game Boy,Handheld,Nintendo,4,Fighting,2001,Microsoft Studios,Microsoft Studios,USA,AAA,M,71,7.1,64,3848,4.72,2.38,0.29,0.63,8.02,238.79,49.99,1,1,1,0,0,0,0,0,0,6.2,12.8,Mortal Kombat XV
24267,G024268,Gone Home : Redux,Atari 2600,Console,Atari,2,Adventure,1986,id Software,id Software,USA,AAA,T,96,9.0,15,976,10.15,4.95,1.53,2.74,19.37,860.09,59.99,0,0,1,0,0,0,0,0,0,15.6,75.7,
24268,G024269,Dragon Quest III,PlayStation 4,Console,Sony,8,Role-Playing,2017,Bungie,Obsidian Entertainment,USA,AAA,T,84,8.0,13,171,17.89,7.23,4.32,6.1,35.54,1662.45,69.99,1,0,1,0,0,0,0,0,0,66.5,325.0,Dragon Quest II
24269,G024270,Ghost Unleashed,Xbox Series X/S,Console,Microsoft,9,Action-Adventure,2021,Double Fine,Double Fine,USA,AA,T,62,6.3,15,565,2.35,1.83,0.13,0.64,4.95,179.83,59.99,0,0,1,1,1,0,0,0,0,13.1,40.1,
24270,G024271,Titanfall 2,Nintendo 3DS,Handheld,Nintendo,8,Shooter,2020,505 Games,Activision Blizzard,Italy,AA,M,80,7.8,13,107,0.77,0.54,0.12,0.14,1.57,49.51,49.99,1,1,1,1,0,0,0,0,0,7.8,29.9,Titanfall
24271,G024272,Rise of the Reborn,PC,PC,Various,0,Action,2026,FromSoftware,FromSoftware,Japan,AAA,M,75,8.2,67,1431,4.03,1.72,2.29,0.78,8.82,178.88,39.99,0,0,1,0,0,0,0,0,0,11.2,50.7,
24272,G024273,God of Blood,Dreamcast,Console,Sega,6,Action,2001,2K Games,Sega,USA,AAA,Not Rated,81,10.0,5,268,7.68,5.68,2.13,2.66,18.15,812.9,79.99,0,1,1,1,0,0,0,0,0,14.6,70.1,
24273,G024274,Red Blob,Dreamcast,Console,Sega,6,Puzzle,1999,Larian Studios,Epic Games,Belgium,AA,E,60,5.8,7,49,0.31,0.19,0.04,0.05,0.59,20.38,49.99,0,0,0,0,0,0,0,0,0,7.4,32.1,
24274,G024275,NHL 2025,PC,PC,Various,0,Sports,2008,Ghost Ship Games,Coffee Stain,Denmark,Indie,E,67,8.0,70,385,4.47,3.14,0.56,1.59,9.76,155.79,19.99,1,1,0,0,0,0,0,0,0,6.2,21.2,NHL 2024
24275,G024276,Dark Souls 5,Xbox One,Console,Microsoft,8,Role-Playing,2017,Sony Interactive,Klei Entertainment,Japan,AAA,T,79,8.4,18,1129,9.29,7.31,5.57,3.67,25.84,1228.21,39.99,1,0,0,0,0,0,0,0,0,46.1,101.3,Dark Souls 4
24276,G024277,Shadow of Horizon,Xbox 360,Console,Microsoft,7,Action-Adventure,2014,tinyBuild,tinyBuild,USA,Indie,E,82,9.9,27,5798,0.75,0.48,0.14,0.29,1.66,79.41,69.99,0,0,0,0,0,0,0,0,0,14.3,58.7,
24277,G024278,PGA Tour 2024,Nintendo 64,Console,Nintendo,5,Sports,2000,Naughty Dog,Naughty Dog,USA,AAA,T,76,8.1,19,37,21.52,12.26,1.55,7.97,43.3,1940.09,39.99,1,1,1,1,0,0,0,0,0,25.0,63.6,PGA Tour 2023
24278,G024279,Overwatch 4,NES,Console,Nintendo,3,Shooter,1994,Ubisoft,Nintendo,France,AAA,E,77,8.4,23,704,13.88,7.47,2.81,3.71,27.87,1067.49,59.99,1,1,1,0,0,0,0,0,0,10.3,32.3,Overwatch 3
24279,G024280,Gold Alert 5,PC,PC,Various,0,Shooter,2025,Deep Silver,Deep Silver,Germany,AA,T,63,7.7,88,753,11.26,9.26,3.24,3.2,26.96,542.24,9.99,1,1,1,1,1,0,0,0,0,9.2,45.5,Gold Alert 4
24280,G024281,Dark Genesis,PlayStation 3,Console,Sony,7,Action,2011,Naughty Dog,Naughty Dog,USA,AAA,E,70,7.9,32,25,8.9,5.96,1.75,2.14,18.75,901.53,79.99,0,0,1,0,0,0,0,0,0,11.7,53.4,
24281,G024282,Injustice 2,PSP,Handheld,Sony,7,Fighting,2007,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,80,6.9,16,59,7.74,3.94,0.99,2.26,14.93,455.41,29.99,1,1,0,0,0,0,0,0,0,8.2,35.6,Injustice 1
24282,G024283,Super Mario Knight,Wii,Console,Nintendo,7,Platform,2009,Nintendo,id Software,Japan,AAA,T,80,8.7,20,213,69.74,34.7,25.86,19.96,150.26,4719.69,49.99,0,0,1,0,0,0,0,0,0,5.9,27.7,
24283,G024284,F1 2024,Game Boy Advance,Handheld,Nintendo,6,Sports,2006,Microsoft Studios,Microsoft Studios,USA,AAA,M,61,7.0,21,84,4.61,4.03,1.37,1.37,11.38,272.11,29.99,1,1,0,1,0,0,0,0,0,10.1,21.5,F1 2023
24284,G024285,Planet Legend,Browser,Browser,Various,0,Simulation,2007,ConcernedApe,ConcernedApe,USA,Indie,T,78,6.2,24,678,0.47,0.28,0.1,0.1,0.95,0.0,0.0,0,0,1,0,0,0,0,0,0,30.5,119.7,
24285,G024286,Battlefield Origins,PlayStation Vita,Handheld,Sony,8,Shooter,2014,THQ Nordic,THQ Nordic,Austria,AA,E10+,76,7.4,73,238,2.53,1.57,0.13,0.51,4.74,101.29,19.99,0,1,1,0,0,0,0,0,0,7.4,29.3,
24286,G024287,Dirt 2,PC,PC,Various,0,Racing,1986,Insomniac Games,Square Enix,USA,AAA,T,77,6.9,10,633,2.08,1.42,0.31,0.76,4.57,71.51,9.99,1,0,0,0,0,0,0,0,0,10.0,29.4,Dirt 1
